scielo_id	seq	instituicao	localidade	pais
S0034-71402016000300271	3	,Universidade de São Paulo Faculdade de Economia Administração e Contabilidade de Ribeirão Preto 	 	Brazil
S0034-71402016000300281	1	,Insper  	São Paulo SP	Brasil
S0034-71402016000300281	2	,Insper  	São Paulo SP	Brasil
S0034-71402016000300305	1	,Universidade Federal da Paraíba Centro de Ciências Sociais Aplicadas Programa de Pós-Graduação em Economia	João Pessoa PB	Brazil
S0034-71402016000300305	2	,Universidade Federal da Paraíba Centro de Ciências Sociais Aplicadas Departamento de Economia	João Pessoa PB	Brazil
S0034-71402016000300315	1	,Universidade Federal de Juiz de Fora Departamento de Economia 	Governador Valadares MG	Brazil
S0034-71402016000300315	2	,Universidade Federal de Juiz de Fora Departamento de Economia 	 	Brazil
S0034-71402016000300315	3	,Universidade Federal de Viçosa Departamento de Economia 	Viçosa MG	Brazil
S0034-71402016000300337	1	,Banco Central do Brasil Ibmec 	 RJ	Brazil
S0034-71402016000300357	1	,aff1  	 	Brazil
S0034-71402016000300357	2	,Universidade de São Paulo Departamento de Economia 	São Paulo SP	Brazil
S0034-71402016000400379	1	,Fundação Getúlio Vargas Escola Brasileira de Economia e Finanças 	Rio de Janeiro RJ	Brasil
S0034-71402016000400379	2	,FGV EPGE 	 	Brasil
S0034-71402016000400379	3	,FGV EPGE 	 	Brasil
S0034-71402016000400379	4	,FGV EPGE 	 	Brasil
S0034-71402016000400399	1	,Fundação Getúlio Vargas Escola Brasileira de Economia e Finanças 	Rio de Janeiro RJ	Brazil
S0034-71402016000400399	2	,FGV EPGE 	 	Brazil
S0034-71402016000400399	3	,FGV EPGE 	 	Brazil
S0034-71402016000400419	1	,Fundação Getúlio Vargas Escola Brasileira de Economia e Finanças 	Rio de Janeiro RJ	Brazil
S0034-71402016000400419	2	,FGV EPGE 	 	Brazil
S0034-71402016000400457	1	,Banco Central do Brasil  	Rio de Janeiro RJ	Brasil
S0034-71402016000400457	2	,Banco BBM  	 	Brasil
S0034-71402016000400481	1	,Fundação Getúlio Vargas Escola Brasileira de Economia e Finanças 	Rio de Janeiro RJ	Brazil
S0034-71402016000400481	2	,FGV EPGE 	 	Brazil
S0034-71402016000400481	3	,FGV EPGE 	 	Brazil
S0034-71402016000400481	4	,FGV EPGE 	 	Brazil
S0034-73292003000200005	1	,Universidad de Extremadura  	 	Espanha
S0034-73292005000100003	1	,Nações Unidas para os Refugiados  	Genebra 	Suíça
S0034-73292005000100005	1	,Universidade Fernando Pessoa  	 	Portugal
S0034-73292005000100005	2	,Universidade do Minho  	 	Portugal
S0034-73292005000100005	3	,Universidade do Minho  	 	Portugal
S0034-73292005000100005	4	,Universidade de Cincinnati  	 	EUA
S0034-73292006000100004	1	,Universidad Autónoma Metropolitana  	 	México
S0034-73292006000100004	2	,Universidad de Paris III Institut des Hautes Études de l'Amérique Latine Cátedra Simón Bolívar	 	Francia
S0034-73292006000200001	1	,Universidade Técnica de Lisboa Instituto Superior de Ciências Sociais e Políticas 	 	Portugal
S0034-73292007000100006	1	,Universidad Nacional de Rosario  	 	Argentina
S0034-73292009000100011	1	,Universidade de Coimbra Centro de Estudos Sociais 	 	Portugal
S0034-73292010000100005	1	,Universidade do Minho  	 	Portugal
S0034-73292010000200006	1	,Maringá State University  	 	Brazil
S0034-73292010000200007	1	,Federal University of Pernambuco  	 	Brazil
S0034-73292010000200008	1	,University of Coimbra Centre for Social Studies 	 	Portugal
S0034-73292010000200010	1	,University of Firenze History of International Relations 	 	Italy
S0034-73292010000300004	1	,Federal University of Rio Grande do Sul  	 	Brazil
S0034-73292010000300004	2	,Federal University of Rio Grande do Sul  	 	Brazil
S0034-73292010000300005	1	,Universtity of Brasília  	 	Brazil
S0034-73292010000300006	1	,University of São Paulo Institute for International Relations Deparment of Political Science	 	Brazil
S0034-73292010000300006	2	,University of São Paulo Center for International Relations Department of Political Science	 	Brazil
S0034-73292010000300007	1	,University of Brasília  	 	Brazil
S0034-73292010000300009	1	,University of Rio de Janeiro  	 	Brazil
S0034-73292010000300010	1	,University of Brasília  	 	Brazil
S0034-73292010000300011	1	,Shanghai Institute for International Studies  	 	China
S0034-73292011000100003	1	,Universidad Nacional de la República  	 	Uruguay
S0034-73292011000100006	1	,Universidade Técnica de Lisboa Instituto Superior de Economia e Gestão 	 	Portugal
S0034-73292011000100007	1	,Universidad Alberto Hurtado Departamento de Ciencia Política y Relaciones Internacionales 	 	Chile
S0034-73292012000100004	1	,Universidade de Coimbra Centro de Estudos Sociais 	 	Portugal
S0034-73292012000100004	2	,Universidade Nova de Lisboa Departamento de Estudos Políticos 	 	Portugal
S0034-73292012000100006	1	,Universidade do Minho  	 	Portugal
S0034-73292012000200008	1	,Universidad Torcuato di Tella  	 	Argentina
S0034-73292012000300003	1	,Free University of Berlin  	 	Germany
S0034-73292012000300004	1	,University of Waterloo Balsillie School of International Affairs 	 	Canada
S0034-73292013000200001	1	,Centre de Coopération Internationale en Recherche Agronomique pour le Développement  	 	França
S0034-73292013000200002	1	,Universidade de Santiago do Chile Universidade de Santiago do Chile 	Santiago 	Chile
S0034-73292013000200004	1	,Universidade de Coimbra Centro de Estudos Sociais 	 	Portugal
S0034-73292013000200005	1	,Pontifícia Universidade Católica do Rio de Janeiro Instituto de Relações Internacionais 	Rio de Janeiro 	Brasil
S0034-73292013000200006	1	,Universidade de Brasília Instituto de Relações Internacionais 	Brasília 	Brasil
S0034-73292013000200007	1	,Universidade Federal de Maringá Departamento de História 	Maringá 	Brasil
S0034-73292013000200008	1	,Instituto de Relações Internacionais  	Brasília 	Brazil
S0034-73292013000200008	2	,University of Brasília Instituto de Relações Internacionais 	Brasília 	Brazil
S0034-73292013000200009	1	,Tel Aviv University History Department 	Tel Aviv 	Israel
S0034-73292014000100005	1	,Pontifícia Universidade Católica do Rio de Janeiro  	Rio de Janeiro RJ	Brasil
S0034-73292014000100005	2	,Universidade de Cambridge  	Cambridge 	Reino Unido
S0034-73292014000100022	1	,Universidade Estadual Paulista  	Franca SP	Brasil
S0034-73292014000100022	2	,Universidade Estadual Paulista  	Franca SP	Brasil
S0034-73292014000100040	1	,Federal University of Pernambuco  	Recife PE	Brazil
S0034-73292014000100040	2	,Federal University of Pernambuco  	Recife PE	Brazil
S0034-73292014000100040	3	,Federal University of Pernambuco  	Recife PE	Brazil
S0034-73292014000100059	1	,Pontifícia Universidade Católica do Rio de Janeiro  	Rio de Janeiro RJ	Brasil
S0034-73292014000100077	1	,University of Lisbon  	Lisbon 	Portugal
S0034-73292014000100098	1	,State University of Campinas  	Campinas SP	Brazil
S0034-73292014000100098	2	,São Paulo State University  	São Paulo SP	Brazil
S0034-73292014000100117	1	,Federal University of São Paulo  	São Paulo SP	Brazil
S0034-73292014000100143	1	,University of Brasília  	Brasília DF	Brazil
S0034-73292014000100143	2	,University of Brasília  	Brasília DF	Brazil
S0034-73292014000100162	1	,University of Brasília  	Brasília DF	Brazil
S0034-73292014000100177	1	,Universidade Federal do Rio de Janeiro  	Rio de Janeiro RJ	Brasil
S0034-73292014000100197	1	,University of São Paulo  	São Paulo SP	Brazil
S0034-73292014000200009	1	,Brazilian Ministry of External Relations  	Brasília DF	Brazil
S0034-73292014000200029	1	,Pontifical Catholic University of Minas Gerais Department of International Relations 	Belo Horizonte MG	Brazil
S0034-73292014000200029	2	,Federal University of Minas Gerais  	Belo Horizonte MG	Brazil
S0034-73292014000200058	1	,Ministério da Defesa Instituto Pandiá Calógeras 	Brasília DF	Brasil
S0034-73292014000200082	1	,Universidade de Brasília Faculdade de Direito 	Brasília DF	Brasil
S0034-73292014000200099	1	,Federal University of Rio de Janeiro Institute for Graduate Studies and Research in Engineering 	Rio de Janeiro RJ	Brazil
S0034-73292014000200099	2	,Federal University of Rio de Janeiro Institute for Graduate Studies and Research in Engineering 	Rio de Janeiro RJ	Brazil
S0034-73292014000200115	1	,Pontifícia Universidade Católica de São Paulo Faculdade de Ciências Sociais Departamento de Política	São Paulo SP	Brasil
S0034-73292014000200133	1	,Universidade de Brasília Instituto de Relações Internacionais 	Brasília DF	Brasil
S0034-73292014000200133	2	,Universidade de Brasília Instituto de Relações Internacionais 	Brasília DF	Brasil
S0034-73292014000200152	1	,Pontifícia Universidade Católica de Minas Gerais Departamento de Relações Internacionais 	Belo Horizonte 	Brasil
S0034-73292014000200152	2	,Pontifícia Universidade Católica de Minas Gerais Departamento de Relações Internacionais 	Belo Horizonte 	Brasil
S0034-73292014000200152	3	,Pontifícia Universidade Católica de Minas Gerais Departamento de Relações Internacionais 	Belo Horizonte 	Brasil
S0034-73292014000200152	4	,Pontifícia Universidade Católica de Minas Gerais Departamento de Relações Internacionais 	Belo Horizonte 	Brasil
S0034-73292014000200176	1	,Universidade Federal do Rio Grande do Sul Departamento de Economia e Relações Internacionais 	Porto Alegre RS	Brasil
S0034-73292014000200176	2	,Universidade Federal do Rio Grande do Sul Departamento de Economia e Relações Internacionais 	Porto Alegre RS	Brasil
S0034-73292014000200196	1	,University of Vigo  	Vigo Galicia	Spain
S0034-73292014000200196	2	,University of Vigo  	Vigo Galicia	Spain
S0034-73292014000200214	1	,Institute of Latin American Studies  	Hamburgo 	Alemanha
S0034-73292014000200214	2	,Universidade do Estado do Rio de Janeiro  	Rio de Janeiro 	Brasil
S0034-73292014000300009	1	,Universidad Autónoma Metropolitana  	Mexico 	Mexico
S0034-73292014000300009	2	,University of California Department of Geography 	Los Angeles 	United States
S0034-73292014000300028	1	,National Chung Hsing University  	Taichung 	Taiwan
S0034-73292014000300028	2	,National Chung Hsing University  	Taichung 	Taiwan
S0034-73292014000300049	1	,School of Oriental and African Studies Africa-Asia Centre 	London 	United Kingdom
S0034-73292014000300073	1	,University La Salle Rio de Janeiro  	Rio de Janeiro RJ	Brazil
S0034-73292014000300073	2	,Fluminense Federal University Departament of Political Science 	Niterói RJ	Brazil
S0034-73292014000300091	1	,Pontifical Catholic University of Minas Gerais Department of International Relations 	Belo Horizonte MG	Brazil
S0034-73292014000300091	2	,Pontifical Catholic University of Minas Gerais Department of International Relations 	Belo Horizonte MG	Brazil
S0034-73292014000300091	3	,Pontifical Catholic University of Minas Gerais Department of International Relations 	Belo Horizonte MG	Brazil
S0034-73292014000300108	1	,University of São Paulo  	São Paulo SP	Brazil
S0034-73292014000300121	1	,Shanghai International Studies University School of International and Diplomatic Affairs 	Shanghai 	China
S0034-73292014000300138	1	,Institute of International and Development Studies  	Geneva 	Switzerland
S0034-73292014000300138	2	,Montclair State University  	New Jersey 	United States
S0034-73292014000300157	1	,Vietnam National University College of Social Sciences and Humanities Faculty of International Relations	Ho-Chi-Minh 	Vietnam
S0034-73292014000300174	1	,University of Brasília Institute of International Relations 	Brasília DF	Brazil
S0034-73292014000300174	2	,University of Brasília Institute of International Relations 	Brasília DF	Brazil
S0034-73292014000300193	1	,University of Leuven Faculty of Economics and Business 	Leuven 	Belgium
S0034-73292014000300193	2	,University of Leuven Faculty of Economics and Business 	Leuven 	Belgium
S0034-73292014000300210	1	,Catholic University of Portugal Institute for Political Studies 	Lisbon 	Portugal
S0034-73292014000300225	1	,University of Coimbra  	Coimbra 	Portugal
S0034-73292014000300243	1	,Shanghai International Studies University School of International Relations and Public Affairs 	 	China
S0034-73292015000100005	1	,Instituto Brasileiro de Mercado de Capitais  	Belo Horizonte MG	BR
S0034-73292015000100005	2	,Pontifícia Universidade Católica de Minas Gerais  	Belo Horizonte MG	BR
S0034-73292015000100023	1	,Pontifícia Universidade Católica de Minas Gerais Departamento de Relações Internacionais 	Belo Horizonte MG	BR
S0034-73292015000100042	1	,Universidade Federal da Integração Latino-Americana Relações Internacionais e Integração 	Curitiba PR	BR
S0034-73292015000100063	1	,Middle East Technical University  	 	TR
S0034-73292015000100084	1	,Pontifícia Universidade Católica de São Paulo  	São Paulo SP	BR
S0034-73292015000100108	1	,University of Lisbon Lisbon School of Economics and Management 	Lisbon 	PT
S0034-73292015000100127	1	,Ministério das Relações Exteriores  	Brasília DF	BR
S0034-73292015000100142	1	,Ohio State University Departamento de Ciências Políticas 	Columbus Ohio	US
S0034-73292015000100164	1	,University of Brasília International Relations Institute (IREL) 	Brasília DF	BR
S0034-73292015000100191	1	,Lusíada University  	Porto 	PT
S0034-73292015000100210	1	,University of Erlangen-Nuremberg  	Nuremberg 	DE
S0034-73292015000100230	1	,Naval Postgraduate School Department of National Security Affairs 	Monterey CA	US
S0034-73292015000200005	1	,University of Chicago Center for Latin American Studies 	Chicago 	USA
S0034-73292015000200005	2	,Universidade Federal de Uberlândia Instituto de Economia 	Uberlândia MG	Brazil
S0034-73292015000200023	1	,Pontifícia Universidade Católica do Rio de Janeiro Instituto de Relações Internacionais 	Rio de Janeiro RJ	Brazil
S0034-73292015000200023	2	,Pontifícia Universidade Católica do Rio de Janeiro Instituto de Relações Internacionais 	Rio de Janeiro RJ	Brazil
S0034-73292015000200044	1	,Universidade de Lisboa Instituto Superior de Economia e Gestão 	Lisboa 	Portugal
S0034-73292015000200065	1	,University of Montenegro Faculty of Political Science 	Podgorica 	Montenegro
S0034-73292015000200080	1	,Universidade de Brasília Instituto de Relações Internacionais 	Brasília DF	Brazil
S0034-73292015000200080	2	,Ministério das Relações Exteriores  	Brasília DF	Brazil
S0034-73292015000200098	1	,Universidade de São Paulo Instituto de Relações Internacionais 	São Paulo SP	Brazil
S0034-73292015000200098	2	,Universidade de São Paulo Instituto de Relações Internacionais 	São Paulo SP	Brazil
S0034-73292015000200098	3	,Universidade de São Paulo Instituto de Relações Internacionais 	São Paulo SP	Brazil
S0034-73292015000200119	1	,University of Brasília Institute of International Relations 	Brasília DF	Brazil
S0034-73292015000200119	2	,University of Brasília Institute of International Relations 	Brasília DF	Brazil
S0034-73292015000200146	1	,Metropolitan Autonomous University  	Coyoacán DF	Mexico
S0034-73292016000100201	1	,Universidade de Brasília Instituto de Relações Internacionais 	Brasília DF	Brazil
S0034-73292016000100201	2	,Universidade de Brasília Instituto de Relações Internacionais 	Brasília DF	Brazil
S0034-73292016000100202	1	,University of Notre Dame  	Notre Dame IN	USA
S0034-73292016000100202	2	,Consejo Nacional de Investigaciones Científicas y Técnicas  	Buenos Aires DF	Argentina
S0034-73292016000100203	1	,Universidade do Porto Faculdade de Artes e Humanidades 	Porto 	Portugal
S0034-73292016000100203	2	,Universidade do Minho Escola de Economia e Gestão 	Braga 	Portugal
S0034-73292016000100204	1	,Universidade Federal de Pernambuco Departamento de Ciência Política 	Recife PE	Brazil
S0034-73292016000100204	2	,Universidade Federal de Sergipe Departamento de Relações Internacionais 	Aracaju SE	Brazil
S0034-73292016000100204	3	,Universidade Federal de Sergipe Departamento de Relações Internacionais 	Aracaju SE	Brazil
S0034-73292016000100204	4	,Universidade Federal de Pernambuco Departamento de Ciência Política 	Recife PE	Brazil
S0034-73292016000100205	1	,Universidad Arturo Prat Instituto de Estudios Internacionales 	Santiago 	Chile
S0034-73292016000100206	1	,Universidade Federal de Minas Gerais Departamento de Ciência Política 	Belo Horizonte MG	Brazil
S0034-73292016000100206	2	,Pontifícia Universidade Católica de Minas Gerais Departamento de Ciências Sociais 	Belo Horizonte MG	Brazil
S0034-73292016000100206	3	,Universidade Federal de Minas Gerais Departamento de Ciência Política 	Belo Horizonte MG	Brazil
S0034-73292016000100207	1	,Universidade Federal de São Paulo Departamento de Ciências do Mar 	Santos SP	Brazil
S0034-73292016000100208	1	,Universidade de São Paulo International Law Center for Research on International Tribunals	São Paulo SP	Brazil
S0034-73292016000200201	1	,Florida International University Department of Politics and International Relations 	Miami 	United States
S0034-73292016000200202	1	,Universidad San Francisco de Quito Departamento de Relaciones Internacionales 	Quito 	Ecuador
